ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17261620782,3843,8,8,8,8,14.339,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620783,3843,8,8,8,8,14.339,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620784,3843,8,8,8,8,14.339,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620785,3843,8,8,8,8,14.339,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620786,3843,8,8,8,8,14.339,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620787,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620788,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620789,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9535.25,0,1
17261620790,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620791,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620792,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620793,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620794,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620795,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620796,3843,8,8,8,8,13.277,0,0,0.11 | 0.12 | 0.15,0,0.23 | 1.39 | 2.32,0,1.72 | 2.87 | 17.62,9.535,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620797,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620798,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620799,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620800,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620801,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620802,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620803,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620804,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620805,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620806,3843,8,8,8,8,15.679,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620807,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9529.5,0,1
17261620808,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620809,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620810,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620811,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620812,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620813,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620814,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620815,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620816,3843,8,8,8,8,14.618,0,0,0.11 | 0.12 | 0.15,0,1.30 | 1.72 | 2.32,0,1.72 | 2.33 | 3.07,9.530,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620817,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620818,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620819,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620820,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620821,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620822,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
17261620823,3843,8,8,8,8,18.355,0,0,0.11 | 0.11 | 0.12,0,1.30 | 1.58 | 1.76,0,2.27 | 2.54 | 3.07,9.499,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9499.5,0,1
