ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17261626665,3843,5,8,8,8,6.606,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626666,3843,5,8,8,8,6.606,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626667,3843,5,8,8,8,6.606,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626668,3843,5,8,8,8,6.606,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626669,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626670,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626671,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626672,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7654,0,1
17261626673,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626674,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626675,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626676,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626677,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626678,3843,5,8,8,8,5.543,0,0,0.11 | 0.11 | 0.11,0,0.23 | 0.27 | 0.31,0,12.94 | 14.93 | 17.62,7.654,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626679,3843,5,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626680,3843,5,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626681,3843,5,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626682,3843,5,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626683,3843,5,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626684,3843,8,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626685,3843,8,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626686,3843,8,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8301,0,1
17261626687,3843,8,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626688,3843,8,8,8,8,9.281,0,0,0.11 | 0.12 | 0.14,0,0.23 | 0.95 | 2.33,0,1.72 | 4.19 | 17.62,8.301,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626689,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626690,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626691,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626692,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626693,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626694,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626695,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626696,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626697,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626698,3843,8,8,8,8,11.574,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626699,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626700,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626701,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626702,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626703,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626704,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626705,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8602.25,0,1
17261626706,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626707,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626708,3843,8,8,8,8,10.621,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.04 | 2.33,0,1.72 | 3.84 | 17.62,8.602,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626709,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626710,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626711,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626712,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626713,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626714,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626715,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626716,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626717,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626718,3843,8,8,8,8,14.359,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626719,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626720,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626721,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9537.5,0,1
17261626722,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626723,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626724,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626725,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626726,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626727,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626728,3843,8,8,8,8,13.296,0,0,0.11 | 0.12 | 0.14,0,0.23 | 1.39 | 2.33,0,1.72 | 2.87 | 17.62,9.537,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626729,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626730,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626731,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626732,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626733,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626734,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626735,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626736,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626737,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626738,3843,8,8,8,8,15.699,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626739,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626740,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9524,0,1
17261626741,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626742,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626743,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626744,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626745,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626746,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626747,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626748,3843,8,8,8,8,14.605,0,0,0.11 | 0.12 | 0.14,0,1.31 | 1.72 | 2.33,0,1.72 | 2.33 | 3.06,9.524,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626749,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626750,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626751,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626752,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626753,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626754,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626755,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
17261626756,3843,8,8,8,8,18.343,0,0,0.11 | 0.11 | 0.11,0,1.31 | 1.57 | 1.76,0,2.27 | 2.54 | 3.06,9.501,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9500.5,0,1
