ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17261604360,3843,8,8,8,8,11.546,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604361,3843,8,8,8,8,11.546,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604362,3843,8,8,8,8,11.546,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604363,3843,8,8,8,8,11.546,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604364,3843,8,8,8,8,11.546,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604365,3843,8,8,8,8,11.546,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604366,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604367,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604368,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604369,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604370,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604371,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8917.75,0,1
17261604372,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604373,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604374,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604375,3843,8,8,8,8,10.593,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.03 | 2.31,0,1.73 | 3.87 | 19.70,8.918,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604376,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604377,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604378,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604379,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604380,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604381,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604382,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604383,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604384,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604385,3843,8,8,8,8,14.331,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604386,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604387,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604388,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9828,0,1
17261604389,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604390,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604391,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604392,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604393,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604394,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604395,3843,8,8,8,8,13.268,0,0,0.11 | 0.13 | 0.15,0,0.20 | 1.39 | 2.31,0,1.73 | 2.89 | 19.70,9.828,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604396,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604397,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604398,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604399,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604400,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604401,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604402,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604403,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604404,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604405,3843,8,8,8,8,15.671,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604406,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604407,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9532.25,0,1
17261604408,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604409,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604410,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604411,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604412,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604413,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604414,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604415,3843,8,8,8,8,14.609,0,0,0.11 | 0.12 | 0.15,0,1.31 | 1.71 | 2.31,0,1.73 | 2.33 | 3.06,9.532,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604416,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604417,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604418,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604419,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604420,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604421,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
17261604422,3843,8,8,8,8,18.346,0,0,0.11 | 0.11 | 0.12,0,1.31 | 1.58 | 1.76,0,2.27 | 2.54 | 3.06,9.495,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9494.5,0,1
