ts,videoBitrate,videoIndex,videoPendingIndex,videoPendingMaxIndex,videoMaxIndex,videoBufferLength,videoDroppedFrames,videoLatencyCount,videoLatency,videoDownloadCount,videoDownload,videoRatioCount,videoRatio,videoMtp,videoEtp,videoLiveLatency,videoPlaybackRate,audioBitrate,audioIndex,audioPendingIndex,audioPendingMaxIndex,audioMaxIndex,audioBufferLength,audioDroppedFrames,audioLatencyCount,audioLatency,audioDownloadCount,audioDownload,audioRatioCount,audioRatio,audioMtp,audioEtp,Throughput,audioLiveLatency,audioPlaybackRate
17261630682,3843,8,8,8,8,6.885,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630683,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630684,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630685,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630686,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630687,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630688,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,7979.5,0,1
17261630689,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630690,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630691,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630692,3843,8,8,8,8,5.822,0,0,0.11 | 0.11 | 0.12,0,0.26 | 0.44 | 0.63,0,6.39 | 9.02 | 15.33,7.979,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630693,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630694,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630695,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630696,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630697,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630698,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630699,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630700,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630701,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630702,3843,8,8,8,8,9.81,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8486.666666666666,0,1
17261630703,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630704,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630705,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630706,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630707,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630708,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630709,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630710,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630711,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630712,3843,8,8,8,8,8.763,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.08 | 2.35,0,1.70 | 3.71 | 15.33,8.487,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630713,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630714,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630715,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630716,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630717,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630718,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630719,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630720,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630721,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,8736,0,1
17261630722,3843,8,8,8,8,10.9,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.14 | 2.35,0,1.70 | 3.52 | 15.33,8.736,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630723,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630724,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630725,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630726,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630727,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630728,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630729,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630730,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630731,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630732,3843,8,8,8,8,14.638,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630733,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630734,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630735,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630736,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630737,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9196.25,0,1
17261630738,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630739,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630740,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630741,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630742,3843,8,8,8,8,13.841,0,0,0.11 | 0.12 | 0.12,0,0.26 | 1.41 | 2.35,0,1.70 | 2.84 | 15.33,9.196,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630743,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630744,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630745,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630746,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630747,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630748,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630749,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630750,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630751,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630752,3843,8,8,8,8,15.96,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630753,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630754,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630755,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630756,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630757,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630758,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630759,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9504.75,0,1
17261630760,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630761,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630762,3843,8,8,8,8,14.9,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.72 | 2.35,0,1.70 | 2.32 | 3.05,9.505,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630763,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630764,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630765,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630766,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630767,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630768,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630769,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630770,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630771,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630772,3843,8,8,8,8,18.606,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
17261630773,3843,8,8,8,8,17.841,0,0,0.12 | 0.12 | 0.12,0,1.31 | 1.66 | 2.10,0,1.90 | 2.41 | 3.05,9.118,0.000,0,1,0,0,0,0,-1,0,0,0,,0,,0,,0,0,9118.5,0,1
